,id,label,max_val
341,a590797a-3a1a-4bcd-b4f6-55d21d8e5ff2,8.0,20896.6924527995
342,a5bfa607-40a7-4e36-be2a-68cb02a2e780,11.0,5585.85614879848
343,a5da17fc-3765-4e65-927a-53e54dd2454a,16.0,6580.3073103998
344,a61a03be-f279-45df-aad6-89a09d43ccd5,17.0,4473.87966240058
345,a6bcde91-4618-476b-beaa-5aae97f81ac9,12.0,24.1351431999988
346,a78413c3-4948-4126-80fc-11d5a8a2d155,0.0,6733.79059440049
347,a78ee8ee-2c2c-4c05-a02a-71d4f1d28c93,6.0,7667.82286480156
348,a865ec72-d7d1-4889-b977-f69158e130dd,16.0,14893.869875601
349,a8d69716-3da9-4e27-9ee4-7669c95b0e1c,8.0,12938.8544223984
350,aa7fa2f8-160a-41a3-a7f7-ccc8bc430fe1,16.0,15513.4566328052
351,aa8aeed6-9998-40a2-9d7e-453c5890599e,15.0,9186.35531880136
352,ab7be4e4-97f9-493c-a11c-73a70affd965,0.0,11759.5675543998
353,ab97fa63-71c3-49df-81df-4685e6dd39f7,1.0,6361.51336439798
354,ac3e7264-49b5-4177-a114-7b72711629a2,15.0,5611.18395120138
355,accaa4da-92b6-4722-ac9b-acc834d9cddd,1.0,10718.457972398
356,ad30d652-3602-413a-8b44-69353b4b8c6d,15.0,16101.9065672008
357,ad38d2d8-d7f1-449a-977e-c5837ffdee7c,1.0,10283.8681292014
358,ad45720f-0c9f-4528-8d53-34f020b04da2,6.0,17333.435658802
359,ad594dbc-f077-4fd2-9dcd-42b3cbcd2192,8.0,12675.9011264003
360,ad68fc76-36bb-4318-9b7a-ca1eb7843370,8.0,5582.7205928008
361,ade36947-ac3b-46ca-99df-f69f05623466,0.0,14798.8025796003
362,ae540ff8-5f24-48f3-9677-9cc928b6f6c2,16.0,9118.05288879987
363,aee6dc17-0672-4a22-ab3d-a99598254e86,6.0,4163.25579879776
364,af1bbe13-62fa-48f6-b254-d3b84fb12cba,16.0,10022.3269544003
365,b04474cd-76d7-4b1f-9dbc-b1c2782fc377,11.0,5914.55618239706
366,b082685a-5ab2-4e28-81c4-89a8c43f2de0,8.0,15293.4961835999
367,b0a730ff-fcbc-4cbe-859d-9565b8882a70,15.0,5053.01364960178
368,b18d6cdb-8cab-4366-b765-d4b2e7369830,1.0,6932.63403039964
369,b1978822-3fc3-453d-a362-d79a96149b6e,5.0,6957.7647488004
370,b1a70e4d-45a4-449a-8f67-e66c21f12d85,2.0,4964.18302199891
371,b2014e5b-0fce-4bf7-9088-36474df74662,0.0,15621.8536044034
372,b24166a4-92a2-4d41-b4d2-ae61782ba4f2,6.0,5805.04110440006
373,b2c4ee13-dd01-4934-9ca5-09f81d9ac555,5.0,4758.94927240006
374,b4099fb1-3ac0-421b-99ba-1b2b8418cacf,6.0,7050.55500080198
375,b473ff12-ac5c-486f-9dc4-9152cf0d8db2,1.0,6520.34748400183
376,b4fcc832-67b7-4edd-b565-034baa835e01,1.0,19348.8710779984
377,b5605a1a-3ed4-4759-8f3b-ec0164f15747,0.0,8369.61642400274
378,b5accb5f-b664-460d-9c69-77efbd99ab7a,8.0,14550.3249819958
379,b6203b9c-6fee-4117-82f3-051f24ac13c6,11.0,4284.75225559987
380,b671c034-d95a-4010-b5ca-978cf5ee2ebd,1.0,5419.2579676
381,b6e58031-5617-4974-8756-850858970fde,6.0,10226.7585583977
382,b7108a97-e314-4982-9b06-2ca22276ebc0,8.0,11735.1127319998
383,b710b334-08d8-4d9d-aa95-cacb8607bcb5,11.0,5648.44618200004
384,b743f70e-3ab4-45fc-baaf-f66142ecc3e2,6.0,6164.70387879963
385,b76f6233-d000-40dd-ae74-686b333a72d3,11.0,9498.19416200626
386,b787342d-b5a3-44c4-bb5a-1350f6b614dd,2.0,12759.9460976053
387,b8d1afad-1014-446d-ba60-9a44260d830e,2.0,5596.73642679991
388,b9396d73-e265-43ac-b1c8-16c1dea3947c,11.0,7419.24716479843
389,b9a2746d-9183-4126-a3f8-88df2480784d,1.0,5246.84343879926
390,b9dfd657-d0a1-4adc-a628-4f934bc3cc00,0.0,7536.08094839728
391,ba76c95d-a7dd-40ef-9d99-34fab373a26d,16.0,7897.89140560015
392,baa7ddec-69b5-454e-9682-c01c01818047,15.0,14192.7861028016
393,bacabe66-e63d-4dee-b350-a85d801c07d7,1.0,5303.15777919895
394,bba43084-3a42-4ee1-a261-92b353b24c0a,6.0,13515.2194539987
395,bba4613a-1e99-475f-afd9-862d0aa79887,8.0,12975.5769967996
396,bc83dddd-68dc-41d8-8e73-acd7c05bba8c,6.0,6204.57066279778
397,bd184654-3a4b-4609-b41d-b3b5e55bb1c6,1.0,7618.19353759711
398,bd74dcb8-5345-46fa-8e83-2d56d99862ab,8.0,12326.5956880005
399,bf312a70-21dd-4a06-83cd-7db883689880,1.0,7589.24116800335
400,c0160d0c-e7ca-490f-ad21-e880c4cdcaf4,0.0,3297.23220000051
401,c01e315e-6642-417e-9563-357e5d682bc7,17.0,6357.87691759469
402,c03cbd32-1df6-4655-b73a-4753ef06fb83,3.0,3906.14292400005
403,c05d2ed9-298a-454e-a4b5-3f040498fcf7,5.0,5875.61147200176
404,c0c2006a-4d7e-447e-921f-8102e4d932a7,5.0,5415.52093319979
405,c11aa8ce-f9e0-4746-980f-3dbf7eee667c,6.0,14789.0186855984
406,c12b5a2f-c97e-45c0-8ea9-67ad9cb9cc2a,15.0,15049.717040798
407,c23740cb-8305-412f-a78e-1f9eb779d0ed,10.0,7282.43549959734
408,c24d4d9e-cbbc-4815-8f81-d95911a90f44,16.0,6947.63858559963
409,c2507428-9ca0-430d-957d-1fce974de85a,2.0,6505.01248919954
410,c2c3ad12-f98e-4663-9110-5e5654de776c,0.0,4147.69488120146
411,c3252268-497a-44ea-b37f-7576de1d8894,16.0,13686.5493152
412,c3c6f629-335f-4cdb-8967-3bfad2477f69,0.0,3179.18476720024
413,c4040dbd-7657-451b-af8a-7e2d35a20982,9.0,9755.46420800674
414,c4329fb3-632f-4dad-94f6-176e4ea0c7ec,8.0,20590.137658799
415,c43336bd-9e0c-46e7-9b27-c712d8ba0a14,10.0,8569.45360559621
416,c5359389-5fd6-4922-80c0-14af16db89d6,1.0,5882.26234159993
417,c6f20025-3526-427d-833e-c3adc31f799a,8.0,20089.9249304002
418,c6f7ab70-0be6-4531-a65c-1d18e57a9aad,0.0,3111.55003479962
419,c7155c71-4c97-4031-92fc-9e7872fb2f3e,8.0,18030.603708401
420,c7156e05-a8bb-4abb-a4c6-b3ba6393611a,15.0,4836.94509799898
421,c7fd6823-b724-4a5f-9c96-0d9e30133ed4,5.0,7630.78852160106
422,c95842e3-1125-4ad9-9940-0f132773469b,11.0,5657.28101560001
423,c98209cf-bea2-4f9c-9c8a-1d47726c4a7e,6.0,4450.76741279991
424,c999d931-2b5f-4a86-ba1e-1209d03e90e1,5.0,6221.68220080039
425,c9ad3752-558b-40c6-b3b3-3adda7fd67da,1.0,14391.8529431976
426,c9ea3e99-acd8-48b5-bd06-626cb90e43c7,1.0,7486.73211400001
427,cab93257-85db-4ef3-a89a-43a92a04c128,0.0,5830.8912167995
428,cb3fb2b4-cbd6-49fe-b67d-4ee035847d56,0.0,12062.8612528017
429,cba6fac5-87d6-449e-8f62-0b1193f077a6,16.0,4587.86882840104
430,cc40159f-1207-4b0c-8b69-0adae0ee6621,0.0,9649.80231160007
431,cc9122c8-ebdc-4238-a5c3-ec90df8d91bd,0.0,12854.8459528029
432,cc9dcbaa-c468-4c02-a533-c651ab209890,8.0,1771.64740240005
433,ccca55e4-25e2-4f2e-a48b-6ca1ec31d96e,14.0,5860.8708587999
434,cce1b7bc-4290-4312-8534-db7bc2b23a8f,7.0,5700.25591240119
435,cd2807e1-0085-4fc6-adfc-6367995d7c34,1.0,6723.33050560155
436,cd486abd-2b85-4542-8696-fc22f45380f2,0.0,21042.4688160001
437,cdc9c096-eca2-4d42-8c29-dcbbbc033f81,6.0,15851.6680736066
438,cdf7f73c-94b9-4bd7-ac83-95a717a6226c,2.0,5918.33278359991
439,ce336f66-ff0c-4fde-afd6-63d466b78069,15.0,14318.5892243928
440,cec3d5cc-0548-43b4-9d62-772cae2f6034,0.0,18078.354102403
441,cf567f9a-fe04-4c56-9bde-b659632d04fa,0.0,19436.0776576004
442,cfe9f9ac-858b-4b5d-b02a-024d46013bd2,9.0,13360.6040671948
443,cff30f5a-fd11-4897-aee9-a09d760c207a,14.0,5930.19609519979
444,d068fe37-f8a8-4e33-a5c1-c046f96a8af4,16.0,5215.3848664002
445,d0e94030-b874-4b54-806c-2fc1bddb48aa,16.0,8767.26594359934
446,d19d20d6-cfdc-4ec8-bfa6-26834f7fd0a4,16.0,31034.5100832001
447,d21bfd0a-9abc-4c18-a022-f50a48fe1857,7.0,5323.61045040307
448,d297ac2a-3226-4579-b384-48027736a31f,0.0,24826.8380200025
449,d318de8c-8602-43b8-a2b8-0f3a21de42bc,8.0,3459.40692160002
450,d37837d5-c260-432b-8469-2e93b809b68c,6.0,11866.0434631965
451,d4487750-5919-4989-ba32-125952cb0217,1.0,11439.4567275995
452,d4ac0df5-c73f-4f22-b905-e575880c0694,1.0,4976.38763079999
453,d50abaef-dff0-4bbd-b2c7-34a7a400ab37,11.0,6023.70154560049
454,d59e4b34-d78f-40cc-8efc-e5df0999bd4e,12.0,27.7493096000114
455,d652b20d-88e6-4a23-bb50-951ddaf1c5fb,16.0,24427.6975055982
456,d772f57f-1333-4be7-b43a-200c7dd22b8b,16.0,12152.9098807951
457,d822de3f-f952-47bc-b013-d6a32612d1ad,0.0,14777.1315184
458,d8316feb-9d32-4fa8-af7a-d044653093b0,8.0,13243.2269696001
459,d832a1ee-3090-4191-9885-4322aa46bf32,0.0,15175.5034520029
460,d8d942fe-e6bb-42cb-96ca-a6c9e37d148e,16.0,4908.72027840305
461,d91f48eb-e8dc-47ce-8eaf-20dbb77bcd69,8.0,18298.0613624004
462,d974f138-510f-4e2b-9003-1577bd2f59ba,2.0,16440.7061400125
463,d9de6768-ad19-4792-b277-fa27aa76d9e9,1.0,6210.48551359854
464,da54df98-ffa4-4b1d-9552-40bc0164da8b,15.0,8968.57182560052
465,da798658-93b2-4247-8b23-66ef0eb46bb6,8.0,13964.4676024
466,da91589e-a16e-4235-9778-f91d0182a857,11.0,4730.63038400142
467,db2456e5-357e-4f35-97cf-2072ffa52c02,15.0,5065.06898679982
468,dbb7edc0-ec3d-4e1a-a5f7-85334d9694cf,0.0,6204.47323559893
469,dbe72b4b-1350-4458-b06d-41dd1cd7bcda,0.0,11451.8087087999
470,dbe8794f-2aea-4af7-939c-6dc2cca2e793,0.0,7312.58201240053
471,dd3d0447-900f-4f9f-8c36-56fc00341b5b,0.0,12341.2447559999
472,dd9f8fbe-7e91-4b4d-ab37-66dfdf7ec810,10.0,7167.95920960067
473,df16ae3e-e8da-4429-8e17-724f45a275bc,8.0,968.846400000018
474,df1f7a47-4dc3-427b-b992-e6856306fd59,11.0,15450.5269351939
475,df64235a-9b4c-4543-a1bf-73bd3e4d8d53,6.0,5275.88552399538
476,e016926c-fa5c-49a7-a715-6b30d4aab4ed,7.0,9935.96865280415
477,e0604841-9173-4cae-8f02-3d79a02b4fcb,1.0,7662.27247159986
478,e063ffef-01e0-4576-ac65-98bb4c9541f8,16.0,12429.6071544013
479,e06e7a66-c777-4eb9-832f-cb104b34fe25,0.0,15038.129534405
480,e12ab856-0a01-457c-aacd-88246ebb37e7,6.0,4932.62100080028
481,e1308d9b-4e19-4a22-8267-4acf783c8159,16.0,6971.69933760006
482,e15e8f77-0609-4d18-9f36-fa7bfd117ce4,16.0,11871.8224592012
483,e16164ef-4c56-49d3-92cd-4906648599a4,14.0,6167.83869159553
484,e1c68148-24c8-4ca9-b2f0-a2b5c108e8f7,8.0,18594.8132191988
485,e1d71c00-7ad4-44ff-8aa2-6bf523986b0b,7.0,5988.85802960285
486,e1e140d2-b856-4d98-b476-c18697b95029,0.0,3902.38079679966
487,e1e5eded-f40b-4588-bbc3-4e75b7f1855b,8.0,15074.9209396017
488,e2304ab3-913c-437e-b363-415361651bb5,8.0,13843.0344423996
489,e3eebde2-a143-4434-8a64-061dcab77a54,0.0,14350.6616720042
490,e4188680-2e0c-4524-8709-50fd00882327,0.0,13855.2263031961
491,e44b6322-1e88-483f-90d3-7e32519b769f,6.0,14245.4902495992
492,e4628967-a156-4b91-9e2a-593655660359,2.0,5909.73762399881
493,e52e65cb-75e9-485d-b294-6fd41c393caf,0.0,2960.50151959935
494,e5a00a12-9321-41ea-bbc5-4665578ec279,8.0,12440.9638428006
495,e6677da5-32f1-454e-a5c8-fa3f80cc9d2c,10.0,5049.74843399759
496,e7265848-1678-4cfa-9696-b6bddf4b5a0a,0.0,4068.79373959964
497,e83fd0c9-1fc4-4395-b144-36232430bc31,6.0,10068.2770664062
498,e866d8ad-8042-499d-aee5-7c5ec420d964,5.0,4436.43399920256
499,e8d5afeb-1ea9-4121-b14f-48f939624c7e,1.0,8897.36010359775
500,eaa7b605-c2fa-4ff9-9125-3024969db714,6.0,6259.45162880089
501,eb679562-8514-434b-92e9-7eae3b042280,10.0,4888.57362000272
502,ec55484f-d199-4c01-b45e-218424e32894,1.0,6263.4002827981
503,ec73c63e-8602-4e3e-a2e6-1ffe74601942,8.0,8691.43635599994
504,ed322903-340f-499c-9167-02988fbd9f79,16.0,15463.9473991992
505,ed663f1b-f250-42c6-8b2f-2b5404c9146c,9.0,6675.12337120024
506,ed704ff8-44cf-499d-ac07-2b9729d8bf4a,1.0,5864.20598359837
507,ed80ba39-d5ee-4e15-b180-1c292e33123e,0.0,4233.31223040077
508,ee7804eb-0a52-4ace-a978-4d1fd525bc0f,16.0,11126.0019008041
509,eebd520c-6259-4c9e-b784-e4faa2d6c6a6,8.0,20178.0852808006
510,ef67edfe-3f83-46d7-995e-f8df21afe257,16.0,11897.3656311991
511,ef67f92e-0be2-4f7b-9aa0-094149b1e1e4,11.0,5806.9307932019
512,efcf63db-735e-4339-98a2-8c9960c928dc,16.0,7076.44949920359
513,efda3fcf-26b7-4da8-8e60-5e178e81012e,8.0,10774.0900272001
514,efe9e067-06ab-4933-aa61-485b9eefb91f,15.0,8722.13663080038
515,f03bdb32-c517-46fd-95f0-1d9d18181dfc,6.0,4072.38431239966
516,f09d7ca5-fae3-437a-8cb6-423a1487116e,10.0,6762.07121559855
517,f0dafc7c-f5f6-4613-9e3a-8d96c469e551,6.0,13990.4722775973
518,f0de9f07-5832-4aec-86ad-befd6a7f182f,2.0,8081.34789880205
519,f27479db-3ed0-4314-9659-e3b166c8dc64,6.0,4096.37125480003
520,f29d9800-5dd1-41fc-ab58-36934843a8ff,6.0,11616.6071831976
521,f34846ac-1d2a-457b-ad84-660e7c76fa5d,8.0,18777.9803279991
522,f3bc4a8d-0b8d-420e-8551-1c15a6f79b9d,14.0,9363.90560320069
523,f3c1bd43-0076-4c08-9f16-b86200328a52,0.0,9691.90793279995
524,f3dc5d08-472a-4284-b23b-3e02013cbb6c,1.0,5957.28811400113
525,f4814feb-378c-48df-a9fe-af7b943e565d,1.0,4773.28223279983
526,f4ae88f2-4183-4f39-86ff-0b3bfa44211b,1.0,5162.76984280194
527,f6e1d99f-9c4e-46a8-93bd-dc990a457875,8.0,15938.2325471997
528,f6e7f7cd-489a-4536-b48c-a3168df64a1b,1.0,23178.261631605
529,f7477ad9-cf38-42aa-8e6b-0ec636cf8e98,5.0,9002.03380599851
530,f7a68a1d-ac0a-4185-b9f3-6921b2b80d16,1.0,5638.04044359858
531,f872917d-dbbc-4b88-bbf9-ef412a91decc,17.0,6217.29896080797
532,f8964cf8-7f5f-4c4c-b65e-4f1a889ad00c,1.0,5195.71115960207
533,f898e7b7-30e8-4ae8-af4e-58d08d7b91df,16.0,4910.7021111995
534,f8a95031-1f71-453c-8e07-bce075c0fbc9,1.0,5594.46498559919
535,f900a773-7ab2-4923-b0c2-60b45903013c,8.0,17290.8814496041
536,f960cd7a-aa8b-445a-8c6d-52b077fcdc84,12.0,4925.62595159961
537,fa769f56-9917-470f-bf6b-1ec3047c4bd0,5.0,6623.84991960005
538,fa90c793-cba7-4cb7-baad-3b0d8358fa87,0.0,20857.3937855981
539,fb191ad9-ee1a-43f7-8045-036158ca45fc,6.0,14665.6608096091
540,fb534067-5a19-4800-90b4-886642fbd0ed,16.0,4452.54700320038
541,fbfb0618-ac6d-407f-800d-9adb9cca47f2,8.0,21206.130006798
542,fcf879e3-b960-4d3b-91eb-a7c9b7eab187,14.0,14817.7812432041
543,fd2ae52e-2db9-4a60-b2e7-1ed077734652,14.0,6776.83906480001
544,fd440cb5-d81e-40ee-9819-8395a61c3a35,16.0,6020.25577640052
545,fd53424d-2cfa-4a08-8010-98a2b1aec35f,15.0,14331.0185287992
546,fd7e5c52-ff8e-4806-9703-39402d395415,6.0,11525.9479684028
547,fe2d90e7-f54f-4b8b-8607-50b18091bd96,5.0,14805.3364576044
548,fe61333c-b60c-4500-bfa6-0b14db32d6d6,6.0,3495.01373719977
549,ff029d36-1c57-43fc-922f-2c148c3f6200,8.0,22625.6315160003
550,ff1e2a8b-cea3-4512-9144-e84263ca6afc,14.0,14185.2063099941
551,ffd9031e-4660-4018-889d-a3c1ddb65926,0.0,3264.32013039994
